frame,number of people
23,"[[383.0, 241.0, 583.0, 536.0, 0.9111381769180298, 0.0], [0.0, 313.0, 75.0, 476.0, 0.8609938025474548, 0.0], [617.0, 347.0, 750.0, 489.0, 0.8586390018463135, 0.0], [823.0, 311.0, 937.0, 427.0, 0.8377909660339355, 0.0], [129.0, 296.0, 246.0, 422.0, 0.8230845332145691, 0.0], [514.0, 336.0, 588.0, 442.0, 0.7525714635848999, 0.0], [776.0, 315.0, 845.0, 386.0, 0.7423033118247986, 0.0], [589.0, 327.0, 670.0, 429.0, 0.7020406723022461, 0.0], [839.0, 283.0, 881.0, 356.0, 0.6320698261260986, 0.0], [704.0, 285.0, 796.0, 360.0, 0.6190306544303894, 0.0], [208.0, 294.0, 285.0, 406.0, 0.5690270662307739, 0.0], [550.0, 294.0, 615.0, 358.0, 0.5336378812789917, 0.0], [97.0, 302.0, 162.0, 372.0, 0.44622451066970825, 0.0], [928.0, 340.0, 960.0, 420.0, 0.41015464067459106, 0.0], [93.0, 253.0, 157.0, 317.0, 0.3861891031265259, 0.0], [239.0, 239.0, 290.0, 311.0, 0.35301047563552856, 0.0], [592.0, 282.0, 641.0, 361.0, 0.34012559056282043, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3202236294746399, 0.0], [77.0, 333.0, 153.0, 375.0, 0.25338199734687805, 0.0], [158.0, 219.0, 208.0, 285.0, 0.2522607743740082, 0.0]]"
24,"[[368.0, 241.0, 570.0, 536.0, 0.9263817071914673, 0.0], [617.0, 347.0, 750.0, 489.0, 0.8623930215835571, 0.0], [0.0, 313.0, 75.0, 475.0, 0.8607482314109802, 0.0], [823.0, 312.0, 937.0, 427.0, 0.8386814594268799, 0.0], [129.0, 297.0, 245.0, 421.0, 0.8273124098777771, 0.0], [513.0, 336.0, 586.0, 439.0, 0.7791178822517395, 0.0], [776.0, 316.0, 846.0, 386.0, 0.7243058085441589, 0.0], [589.0, 327.0, 671.0, 429.0, 0.6743624806404114, 0.0], [705.0, 286.0, 784.0, 358.0, 0.6562321782112122, 0.0], [837.0, 283.0, 881.0, 356.0, 0.6264318227767944, 0.0], [208.0, 294.0, 285.0, 403.0, 0.5596750378608704, 0.0], [550.0, 294.0, 614.0, 358.0, 0.4954914152622223, 0.0], [97.0, 302.0, 161.0, 372.0, 0.4431249499320984, 0.0], [928.0, 340.0, 960.0, 420.0, 0.41142821311950684, 0.0], [95.0, 252.0, 159.0, 315.0, 0.4010551869869232, 0.0], [238.0, 240.0, 289.0, 310.0, 0.3408057987689972, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3180078864097595, 0.0], [590.0, 283.0, 641.0, 358.0, 0.315950870513916, 0.0], [157.0, 219.0, 209.0, 291.0, 0.25634127855300903, 0.0], [77.0, 334.0, 152.0, 376.0, 0.25039002299308777, 0.0]]"
25,"[[360.0, 243.0, 562.0, 537.0, 0.9200183153152466, 0.0], [0.0, 313.0, 75.0, 475.0, 0.8627192378044128, 0.0], [617.0, 347.0, 750.0, 489.0, 0.8609408140182495, 0.0], [823.0, 311.0, 937.0, 428.0, 0.8392801880836487, 0.0], [130.0, 297.0, 245.0, 421.0, 0.831301212310791, 0.0], [513.0, 336.0, 585.0, 439.0, 0.7554022073745728, 0.0], [774.0, 316.0, 844.0, 387.0, 0.7207987904548645, 0.0], [589.0, 327.0, 671.0, 429.0, 0.6678522825241089, 0.0], [705.0, 286.0, 788.0, 359.0, 0.6341404318809509, 0.0], [838.0, 283.0, 881.0, 356.0, 0.608076274394989, 0.0], [208.0, 294.0, 285.0, 402.0, 0.5721157193183899, 0.0], [551.0, 294.0, 615.0, 358.0, 0.51321941614151, 0.0], [97.0, 300.0, 161.0, 371.0, 0.45227545499801636, 0.0], [928.0, 340.0, 960.0, 421.0, 0.4127705693244934, 0.0], [95.0, 252.0, 159.0, 315.0, 0.4013705253601074, 0.0], [239.0, 239.0, 289.0, 306.0, 0.3515462875366211, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3337289094924927, 0.0], [591.0, 283.0, 641.0, 360.0, 0.281761109828949, 0.0], [157.0, 220.0, 209.0, 291.0, 0.25095513463020325, 0.0]]"
26,"[[339.0, 242.0, 545.0, 535.0, 0.9289687871932983, 0.0], [0.0, 314.0, 75.0, 475.0, 0.8642860054969788, 0.0], [616.0, 347.0, 750.0, 489.0, 0.8624748587608337, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8424950242042542, 0.0], [130.0, 297.0, 245.0, 420.0, 0.840453565120697, 0.0], [497.0, 337.0, 587.0, 440.0, 0.7570838928222656, 0.0], [775.0, 316.0, 845.0, 387.0, 0.7156632542610168, 0.0], [588.0, 327.0, 671.0, 429.0, 0.6824095249176025, 0.0], [708.0, 288.0, 791.0, 358.0, 0.6521112322807312, 0.0], [838.0, 283.0, 881.0, 356.0, 0.6014293432235718, 0.0], [208.0, 295.0, 285.0, 401.0, 0.5755454897880554, 0.0], [552.0, 294.0, 615.0, 358.0, 0.5479462146759033, 0.0], [97.0, 300.0, 162.0, 371.0, 0.4435836374759674, 0.0], [928.0, 340.0, 960.0, 421.0, 0.4098217487335205, 0.0], [95.0, 252.0, 158.0, 315.0, 0.39088174700737, 0.0], [476.0, 327.0, 521.0, 402.0, 0.3879593312740326, 0.0], [936.0, 419.0, 960.0, 471.0, 0.33820056915283203, 0.0], [239.0, 240.0, 289.0, 309.0, 0.3302651047706604, 0.0], [500.0, 261.0, 563.0, 316.0, 0.3256276249885559, 0.0], [592.0, 283.0, 641.0, 360.0, 0.28518855571746826, 0.0]]"
27,"[[312.0, 242.0, 530.0, 537.0, 0.9230507016181946, 0.0], [0.0, 314.0, 75.0, 475.0, 0.862290620803833, 0.0], [616.0, 347.0, 750.0, 489.0, 0.8594419956207275, 0.0], [129.0, 297.0, 245.0, 420.0, 0.847765326499939, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8412028551101685, 0.0], [490.0, 338.0, 587.0, 442.0, 0.7798099517822266, 0.0], [777.0, 316.0, 845.0, 388.0, 0.742951512336731, 0.0], [588.0, 327.0, 671.0, 428.0, 0.6736924648284912, 0.0], [708.0, 290.0, 799.0, 360.0, 0.6225775480270386, 0.0], [838.0, 283.0, 881.0, 356.0, 0.6130342483520508, 0.0], [208.0, 295.0, 285.0, 400.0, 0.6006298661231995, 0.0], [455.0, 327.0, 521.0, 409.0, 0.5978020429611206, 0.0], [551.0, 294.0, 615.0, 358.0, 0.5274952054023743, 0.0], [97.0, 300.0, 162.0, 371.0, 0.4284992814064026, 0.0], [928.0, 340.0, 960.0, 422.0, 0.41354236006736755, 0.0], [95.0, 251.0, 159.0, 315.0, 0.38240885734558105, 0.0], [239.0, 241.0, 289.0, 309.0, 0.3693586587905884, 0.0], [936.0, 419.0, 960.0, 471.0, 0.33307355642318726, 0.0], [592.0, 282.0, 641.0, 360.0, 0.2751140594482422, 0.0]]"
28,"[[297.0, 240.0, 518.0, 536.0, 0.9249274134635925, 0.0], [0.0, 314.0, 75.0, 475.0, 0.8625190854072571, 0.0], [617.0, 347.0, 750.0, 490.0, 0.8605325818061829, 0.0], [130.0, 297.0, 245.0, 420.0, 0.8542165160179138, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8442999720573425, 0.0], [486.0, 335.0, 587.0, 461.0, 0.7850118279457092, 0.0], [777.0, 316.0, 846.0, 388.0, 0.7628055810928345, 0.0], [448.0, 327.0, 521.0, 411.0, 0.7103429436683655, 0.0], [588.0, 327.0, 671.0, 429.0, 0.6954550743103027, 0.0], [838.0, 283.0, 881.0, 356.0, 0.621395468711853, 0.0], [708.0, 290.0, 800.0, 360.0, 0.6169124245643616, 0.0], [208.0, 296.0, 285.0, 400.0, 0.5734909176826477, 0.0], [551.0, 294.0, 615.0, 358.0, 0.5309065580368042, 0.0], [97.0, 300.0, 162.0, 371.0, 0.43228498101234436, 0.0], [928.0, 340.0, 960.0, 421.0, 0.41674256324768066, 0.0], [95.0, 251.0, 158.0, 315.0, 0.3984421193599701, 0.0], [239.0, 241.0, 289.0, 310.0, 0.36139345169067383, 0.0], [936.0, 419.0, 960.0, 471.0, 0.33518272638320923, 0.0], [591.0, 282.0, 641.0, 360.0, 0.27611082792282104, 0.0]]"
29,"[[270.0, 240.0, 504.0, 536.0, 0.8756176829338074, 0.0], [617.0, 347.0, 750.0, 490.0, 0.8664724230766296, 0.0], [129.0, 297.0, 244.0, 419.0, 0.8649167418479919, 0.0], [0.0, 314.0, 75.0, 475.0, 0.8607070446014404, 0.0], [823.0, 312.0, 937.0, 428.0, 0.844539999961853, 0.0], [483.0, 334.0, 587.0, 479.0, 0.8128077387809753, 0.0], [778.0, 316.0, 847.0, 389.0, 0.7720909714698792, 0.0], [441.0, 328.0, 520.0, 424.0, 0.7625686526298523, 0.0], [588.0, 327.0, 670.0, 429.0, 0.6731469631195068, 0.0], [707.0, 290.0, 802.0, 359.0, 0.6260004043579102, 0.0], [838.0, 283.0, 881.0, 357.0, 0.6085978150367737, 0.0], [208.0, 297.0, 284.0, 397.0, 0.5366638898849487, 0.0], [429.0, 302.0, 484.0, 391.0, 0.5010722279548645, 0.0], [551.0, 294.0, 615.0, 358.0, 0.49486926198005676, 0.0], [97.0, 301.0, 161.0, 371.0, 0.4159228205680847, 0.0], [928.0, 340.0, 960.0, 421.0, 0.4111784100532532, 0.0], [95.0, 252.0, 158.0, 316.0, 0.38388100266456604, 0.0], [937.0, 419.0, 960.0, 471.0, 0.34025102853775024, 0.0], [239.0, 241.0, 288.0, 309.0, 0.317964643239975, 0.0]]"
30,"[[128.0, 298.0, 243.0, 419.0, 0.8835418820381165, 0.0], [617.0, 346.0, 750.0, 490.0, 0.8635073304176331, 0.0], [0.0, 314.0, 75.0, 475.0, 0.8611084818840027, 0.0], [823.0, 312.0, 937.0, 428.0, 0.8423919081687927, 0.0], [231.0, 237.0, 486.0, 535.0, 0.8338090777397156, 0.0], [478.0, 337.0, 589.0, 481.0, 0.8307414650917053, 0.0], [778.0, 316.0, 846.0, 389.0, 0.7833145260810852, 0.0], [434.0, 328.0, 521.0, 429.0, 0.7089605331420898, 0.0], [589.0, 328.0, 670.0, 427.0, 0.6527690291404724, 0.0], [838.0, 283.0, 881.0, 357.0, 0.6314758658409119, 0.0], [707.0, 289.0, 799.0, 362.0, 0.6092370748519897, 0.0], [208.0, 296.0, 275.0, 387.0, 0.5983067154884338, 0.0], [427.0, 300.0, 484.0, 397.0, 0.47097063064575195, 0.0], [551.0, 294.0, 615.0, 357.0, 0.47096723318099976, 0.0], [97.0, 301.0, 161.0, 370.0, 0.4266422986984253, 0.0], [928.0, 340.0, 960.0, 421.0, 0.4060226082801819, 0.0], [94.0, 252.0, 159.0, 316.0, 0.3975955545902252, 0.0], [241.0, 239.0, 285.0, 309.0, 0.3570316433906555, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3432735800743103, 0.0], [158.0, 216.0, 209.0, 283.0, 0.2513844668865204, 0.0]]"
31,"[[128.0, 298.0, 244.0, 419.0, 0.8911739587783813, 0.0], [617.0, 346.0, 750.0, 490.0, 0.8647034168243408, 0.0], [0.0, 314.0, 75.0, 475.0, 0.8637865781784058, 0.0], [227.0, 238.0, 474.0, 534.0, 0.8620909452438354, 0.0], [823.0, 311.0, 937.0, 428.0, 0.8408687710762024, 0.0], [477.0, 338.0, 590.0, 482.0, 0.8384779691696167, 0.0], [779.0, 317.0, 847.0, 389.0, 0.7748405933380127, 0.0], [431.0, 327.0, 521.0, 430.0, 0.7007766962051392, 0.0], [207.0, 297.0, 261.0, 379.0, 0.6531144380569458, 0.0], [589.0, 328.0, 671.0, 426.0, 0.6318767070770264, 0.0], [838.0, 283.0, 881.0, 357.0, 0.623745858669281, 0.0], [707.0, 290.0, 800.0, 359.0, 0.6110519170761108, 0.0], [427.0, 300.0, 484.0, 397.0, 0.4603603482246399, 0.0], [551.0, 294.0, 614.0, 357.0, 0.4600776433944702, 0.0], [93.0, 252.0, 159.0, 316.0, 0.39501920342445374, 0.0], [928.0, 340.0, 960.0, 420.0, 0.39411044120788574, 0.0], [97.0, 301.0, 161.0, 370.0, 0.3852009177207947, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3559638261795044, 0.0], [159.0, 216.0, 210.0, 285.0, 0.2954806983470917, 0.0], [75.0, 337.0, 145.0, 376.0, 0.2526962459087372, 0.0]]"
32,"[[210.0, 237.0, 459.0, 536.0, 0.918904721736908, 0.0], [128.0, 297.0, 243.0, 419.0, 0.8945350050926208, 0.0], [617.0, 347.0, 750.0, 490.0, 0.8714349269866943, 0.0], [0.0, 314.0, 75.0, 475.0, 0.8661430478096008, 0.0], [823.0, 311.0, 937.0, 428.0, 0.8373201489448547, 0.0], [477.0, 338.0, 590.0, 482.0, 0.826767086982727, 0.0], [779.0, 317.0, 847.0, 389.0, 0.7857115864753723, 0.0], [427.0, 326.0, 522.0, 437.0, 0.6781150698661804, 0.0], [593.0, 329.0, 670.0, 421.0, 0.6482682228088379, 0.0], [838.0, 283.0, 881.0, 357.0, 0.631544291973114, 0.0], [708.0, 290.0, 799.0, 359.0, 0.615359902381897, 0.0], [551.0, 294.0, 615.0, 357.0, 0.5170608162879944, 0.0], [94.0, 251.0, 159.0, 316.0, 0.44783860445022583, 0.0], [97.0, 301.0, 162.0, 370.0, 0.43271273374557495, 0.0], [426.0, 300.0, 484.0, 399.0, 0.40823331475257874, 0.0], [928.0, 340.0, 960.0, 420.0, 0.39250144362449646, 0.0], [937.0, 419.0, 960.0, 471.0, 0.350879043340683, 0.0], [158.0, 215.0, 210.0, 285.0, 0.31427526473999023, 0.0], [192.0, 207.0, 233.0, 256.0, 0.2655148506164551, 0.0], [76.0, 335.0, 150.0, 375.0, 0.25240665674209595, 0.0]]"
33,"[[190.0, 239.0, 445.0, 535.0, 0.9133719801902771, 0.0], [128.0, 296.0, 244.0, 418.0, 0.8702223896980286, 0.0], [617.0, 347.0, 750.0, 490.0, 0.8700984120368958, 0.0], [0.0, 314.0, 75.0, 475.0, 0.8657135367393494, 0.0], [823.0, 311.0, 937.0, 428.0, 0.8382421731948853, 0.0], [477.0, 338.0, 590.0, 482.0, 0.8335493803024292, 0.0], [779.0, 318.0, 846.0, 389.0, 0.7792491912841797, 0.0], [596.0, 325.0, 671.0, 422.0, 0.6303269267082214, 0.0], [427.0, 325.0, 521.0, 445.0, 0.6270768046379089, 0.0], [838.0, 283.0, 881.0, 357.0, 0.6158286333084106, 0.0], [707.0, 290.0, 796.0, 360.0, 0.595977783203125, 0.0], [550.0, 294.0, 615.0, 357.0, 0.5500636100769043, 0.0], [94.0, 251.0, 159.0, 317.0, 0.4953305721282959, 0.0], [97.0, 301.0, 162.0, 370.0, 0.46106117963790894, 0.0], [427.0, 300.0, 484.0, 397.0, 0.4027794599533081, 0.0], [928.0, 340.0, 960.0, 420.0, 0.3925063908100128, 0.0], [937.0, 419.0, 960.0, 471.0, 0.37015387415885925, 0.0], [159.0, 216.0, 210.0, 283.0, 0.33552929759025574, 0.0], [192.0, 207.0, 233.0, 257.0, 0.2995913326740265, 0.0], [591.0, 282.0, 641.0, 361.0, 0.28940364718437195, 0.0], [76.0, 333.0, 152.0, 375.0, 0.2515636682510376, 0.0]]"
34,"[[182.0, 239.0, 440.0, 537.0, 0.9311133623123169, 0.0], [617.0, 347.0, 750.0, 490.0, 0.8693495988845825, 0.0], [0.0, 314.0, 75.0, 475.0, 0.8627564907073975, 0.0], [823.0, 311.0, 937.0, 428.0, 0.8406462073326111, 0.0], [477.0, 338.0, 590.0, 481.0, 0.826510488986969, 0.0], [128.0, 294.0, 233.0, 418.0, 0.8150140047073364, 0.0], [779.0, 318.0, 846.0, 389.0, 0.7735600471496582, 0.0], [600.0, 325.0, 670.0, 420.0, 0.6319246888160706, 0.0], [839.0, 283.0, 881.0, 357.0, 0.610457181930542, 0.0], [707.0, 290.0, 796.0, 359.0, 0.6061099767684937, 0.0], [426.0, 325.0, 522.0, 444.0, 0.5988577604293823, 0.0], [549.0, 294.0, 614.0, 357.0, 0.5519601702690125, 0.0], [94.0, 251.0, 159.0, 317.0, 0.4508349299430847, 0.0], [97.0, 301.0, 161.0, 371.0, 0.4503776431083679, 0.0], [427.0, 299.0, 484.0, 397.0, 0.4081185758113861, 0.0], [928.0, 340.0, 960.0, 419.0, 0.40200379490852356, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3630830645561218, 0.0], [159.0, 216.0, 208.0, 282.0, 0.33577609062194824, 0.0], [192.0, 207.0, 232.0, 257.0, 0.3052361011505127, 0.0], [591.0, 282.0, 640.0, 361.0, 0.29676881432533264, 0.0]]"
35,"[[164.0, 238.0, 428.0, 537.0, 0.9270610809326172, 0.0], [617.0, 347.0, 750.0, 490.0, 0.8741008043289185, 0.0], [0.0, 315.0, 75.0, 475.0, 0.867406964302063, 0.0], [823.0, 311.0, 937.0, 428.0, 0.8375968337059021, 0.0], [477.0, 337.0, 590.0, 482.0, 0.7943324446678162, 0.0], [779.0, 318.0, 846.0, 389.0, 0.7766349911689758, 0.0], [128.0, 295.0, 210.0, 420.0, 0.6545295715332031, 0.0], [707.0, 290.0, 797.0, 359.0, 0.6078338027000427, 0.0], [838.0, 283.0, 881.0, 357.0, 0.6017625331878662, 0.0], [603.0, 325.0, 673.0, 418.0, 0.5645866394042969, 0.0], [548.0, 294.0, 614.0, 357.0, 0.5327522158622742, 0.0], [424.0, 325.0, 522.0, 450.0, 0.5053061246871948, 0.0], [94.0, 251.0, 159.0, 317.0, 0.4759986996650696, 0.0], [97.0, 301.0, 163.0, 372.0, 0.47214630246162415, 0.0], [928.0, 340.0, 960.0, 420.0, 0.39981377124786377, 0.0], [427.0, 300.0, 484.0, 397.0, 0.3965313136577606, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3656894862651825, 0.0], [161.0, 217.0, 206.0, 281.0, 0.31913474202156067, 0.0], [192.0, 207.0, 233.0, 248.0, 0.29454129934310913, 0.0], [591.0, 283.0, 641.0, 360.0, 0.28822988271713257, 0.0], [77.0, 329.0, 156.0, 375.0, 0.25566184520721436, 0.0]]"
36,"[[154.0, 239.0, 424.0, 538.0, 0.9207876920700073, 0.0], [616.0, 347.0, 750.0, 490.0, 0.8724162578582764, 0.0], [0.0, 315.0, 75.0, 475.0, 0.8674805760383606, 0.0], [823.0, 311.0, 937.0, 428.0, 0.8341174721717834, 0.0], [477.0, 337.0, 589.0, 482.0, 0.7895575165748596, 0.0], [780.0, 318.0, 847.0, 389.0, 0.7761444449424744, 0.0], [706.0, 289.0, 792.0, 359.0, 0.6164534091949463, 0.0], [838.0, 283.0, 881.0, 357.0, 0.6075589656829834, 0.0], [604.0, 325.0, 674.0, 417.0, 0.5558938384056091, 0.0], [547.0, 294.0, 615.0, 358.0, 0.48884695768356323, 0.0], [93.0, 251.0, 160.0, 317.0, 0.47531503438949585, 0.0], [97.0, 301.0, 163.0, 371.0, 0.4593517482280731, 0.0], [422.0, 326.0, 522.0, 477.0, 0.43097710609436035, 0.0], [928.0, 340.0, 960.0, 420.0, 0.39141136407852173, 0.0], [427.0, 300.0, 484.0, 397.0, 0.38032305240631104, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3630163371562958, 0.0], [193.0, 208.0, 233.0, 239.0, 0.29804325103759766, 0.0], [104.0, 296.0, 191.0, 402.0, 0.2979111969470978, 0.0], [591.0, 283.0, 641.0, 360.0, 0.27396783232688904, 0.0], [77.0, 331.0, 154.0, 376.0, 0.2554415166378021, 0.0]]"
37,"[[147.0, 238.0, 420.0, 536.0, 0.9330176711082458, 0.0], [617.0, 347.0, 750.0, 490.0, 0.8755843043327332, 0.0], [0.0, 315.0, 75.0, 475.0, 0.8671952486038208, 0.0], [823.0, 311.0, 937.0, 428.0, 0.8335310220718384, 0.0], [478.0, 336.0, 588.0, 481.0, 0.778863251209259, 0.0], [779.0, 318.0, 847.0, 388.0, 0.7756190299987793, 0.0], [707.0, 289.0, 790.0, 358.0, 0.6417348384857178, 0.0], [838.0, 283.0, 881.0, 357.0, 0.596293568611145, 0.0], [605.0, 326.0, 673.0, 418.0, 0.5755441784858704, 0.0], [547.0, 294.0, 615.0, 358.0, 0.4797786474227905, 0.0], [93.0, 251.0, 160.0, 317.0, 0.4755626618862152, 0.0], [96.0, 301.0, 164.0, 372.0, 0.4568028748035431, 0.0], [422.0, 326.0, 522.0, 483.0, 0.41670775413513184, 0.0], [927.0, 340.0, 960.0, 420.0, 0.39420807361602783, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3827727138996124, 0.0], [427.0, 300.0, 484.0, 397.0, 0.3783349096775055, 0.0], [192.0, 207.0, 233.0, 240.0, 0.307248055934906, 0.0], [591.0, 283.0, 641.0, 361.0, 0.28933969140052795, 0.0], [163.0, 216.0, 204.0, 280.0, 0.2717750668525696, 0.0]]"
38,"[[139.0, 238.0, 412.0, 536.0, 0.9319137930870056, 0.0], [616.0, 347.0, 750.0, 490.0, 0.8806402087211609, 0.0], [0.0, 315.0, 75.0, 475.0, 0.8693722486495972, 0.0], [824.0, 311.0, 937.0, 427.0, 0.8304349780082703, 0.0], [478.0, 336.0, 589.0, 481.0, 0.7875149250030518, 0.0], [780.0, 318.0, 846.0, 388.0, 0.7806326746940613, 0.0], [706.0, 289.0, 792.0, 359.0, 0.6102674007415771, 0.0], [837.0, 283.0, 881.0, 357.0, 0.5863953828811646, 0.0], [605.0, 325.0, 674.0, 418.0, 0.5761617422103882, 0.0], [547.0, 294.0, 615.0, 358.0, 0.47675973176956177, 0.0], [94.0, 250.0, 158.0, 315.0, 0.4561136066913605, 0.0], [422.0, 325.0, 521.0, 475.0, 0.42629629373550415, 0.0], [928.0, 340.0, 960.0, 420.0, 0.3854897916316986, 0.0], [96.0, 300.0, 166.0, 381.0, 0.37532928586006165, 0.0], [427.0, 300.0, 484.0, 396.0, 0.36807069182395935, 0.0], [937.0, 419.0, 960.0, 471.0, 0.36245596408843994, 0.0], [192.0, 208.0, 233.0, 237.0, 0.31471145153045654, 0.0], [591.0, 283.0, 641.0, 361.0, 0.2877146005630493, 0.0]]"
39,"[[132.0, 240.0, 402.0, 537.0, 0.9287168383598328, 0.0], [616.0, 347.0, 750.0, 489.0, 0.8815271854400635, 0.0], [0.0, 315.0, 75.0, 475.0, 0.8707485198974609, 0.0], [823.0, 311.0, 937.0, 427.0, 0.8337856531143188, 0.0], [478.0, 336.0, 589.0, 481.0, 0.7911653518676758, 0.0], [780.0, 318.0, 846.0, 389.0, 0.79054194688797, 0.0], [706.0, 289.0, 793.0, 359.0, 0.5901796817779541, 0.0], [605.0, 325.0, 673.0, 417.0, 0.586999773979187, 0.0], [838.0, 283.0, 881.0, 357.0, 0.5789430737495422, 0.0], [547.0, 293.0, 615.0, 358.0, 0.47707879543304443, 0.0], [423.0, 325.0, 521.0, 470.0, 0.43814462423324585, 0.0], [94.0, 250.0, 151.0, 312.0, 0.4379608929157257, 0.0], [927.0, 340.0, 960.0, 420.0, 0.3842906355857849, 0.0], [937.0, 419.0, 960.0, 471.0, 0.37617358565330505, 0.0], [427.0, 300.0, 484.0, 396.0, 0.374487042427063, 0.0], [96.0, 300.0, 148.0, 363.0, 0.3536997437477112, 0.0], [195.0, 209.0, 234.0, 236.0, 0.3124430179595947, 0.0], [591.0, 283.0, 641.0, 360.0, 0.28308847546577454, 0.0]]"
40,"[[132.0, 238.0, 396.0, 537.0, 0.9147467017173767, 0.0], [617.0, 347.0, 750.0, 489.0, 0.8828372359275818, 0.0], [0.0, 315.0, 75.0, 475.0, 0.8705456852912903, 0.0], [824.0, 311.0, 937.0, 427.0, 0.8327970504760742, 0.0], [779.0, 319.0, 846.0, 389.0, 0.8076658844947815, 0.0], [478.0, 336.0, 589.0, 481.0, 0.7879404425621033, 0.0], [706.0, 289.0, 795.0, 359.0, 0.5973720550537109, 0.0], [605.0, 325.0, 674.0, 417.0, 0.5869863033294678, 0.0], [837.0, 283.0, 881.0, 357.0, 0.5772777199745178, 0.0], [547.0, 293.0, 615.0, 358.0, 0.47417497634887695, 0.0], [423.0, 325.0, 521.0, 466.0, 0.4538351893424988, 0.0], [94.0, 250.0, 145.0, 312.0, 0.42655640840530396, 0.0], [427.0, 300.0, 484.0, 396.0, 0.3889247477054596, 0.0], [927.0, 340.0, 960.0, 420.0, 0.38618946075439453, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3796383738517761, 0.0], [95.0, 298.0, 152.0, 377.0, 0.3398427367210388, 0.0], [195.0, 208.0, 234.0, 237.0, 0.3034527599811554, 0.0], [591.0, 283.0, 641.0, 360.0, 0.2890799045562744, 0.0], [258.0, 220.0, 297.0, 272.0, 0.26469215750694275, 0.0]]"
41,"[[125.0, 238.0, 386.0, 536.0, 0.9030812978744507, 0.0], [616.0, 347.0, 750.0, 490.0, 0.8822277188301086, 0.0], [0.0, 315.0, 75.0, 475.0, 0.8704761266708374, 0.0], [823.0, 311.0, 937.0, 427.0, 0.8326164484024048, 0.0], [779.0, 317.0, 847.0, 389.0, 0.7921783328056335, 0.0], [478.0, 336.0, 588.0, 481.0, 0.7872216105461121, 0.0], [707.0, 289.0, 796.0, 359.0, 0.6214675903320312, 0.0], [605.0, 325.0, 674.0, 417.0, 0.5903714895248413, 0.0], [838.0, 283.0, 880.0, 357.0, 0.567354679107666, 0.0], [550.0, 293.0, 615.0, 358.0, 0.48326894640922546, 0.0], [423.0, 325.0, 521.0, 462.0, 0.4805908501148224, 0.0], [94.0, 250.0, 143.0, 312.0, 0.3942888379096985, 0.0], [427.0, 300.0, 484.0, 396.0, 0.3918493390083313, 0.0], [927.0, 340.0, 960.0, 420.0, 0.38432884216308594, 0.0], [937.0, 419.0, 960.0, 471.0, 0.3726685345172882, 0.0], [96.0, 302.0, 140.0, 376.0, 0.36508816480636597, 0.0], [591.0, 283.0, 641.0, 360.0, 0.2924886643886566, 0.0], [194.0, 208.0, 234.0, 237.0, 0.28459012508392334, 0.0]]"
42,"[[119.0, 238.0, 367.0, 537.0, 0.8948268890380859, 0.0], [616.0, 347.0, 750.0, 489.0, 0.8820068836212158, 0.0], [0.0, 315.0, 75.0, 475.0, 0.8704937100410461, 0.0], [823.0, 311.0, 937.0, 427.0, 0.8314856290817261, 0.0], [478.0, 336.0, 589.0, 481.0, 0.7872722148895264, 0.0], [776.0, 317.0, 848.0, 387.0, 0.7693262100219727, 0.0], [706.0, 289.0, 799.0, 360.0, 0.6228423118591309, 0.0], [840.0, 283.0, 880.0, 357.0, 0.6189382076263428, 0.0], [605.0, 325.0, 673.0, 416.0, 0.5844588875770569, 0.0], [549.0, 294.0, 616.0, 358.0, 0.5087012052536011, 0.0], [96.0, 303.0, 137.0, 348.0, 0.480005145072937, 0.0], [423.0, 325.0, 521.0, 464.0, 0.46177032589912415, 0.0], [95.0, 251.0, 141.0, 312.0, 0.44631651043891907, 0.0], [427.0, 300.0, 484.0, 395.0, 0.41250452399253845, 0.0], [927.0, 340.0, 960.0, 420.0, 0.3924368917942047, 0.0], [937.0, 419.0, 960.0, 471.0, 0.37076762318611145, 0.0], [591.0, 283.0, 641.0, 360.0, 0.3026856780052185, 0.0], [194.0, 208.0, 233.0, 237.0, 0.29233497381210327, 0.0]]"
