frame,number of people
300,"[[93.0, 78.0, 168.0, 179.0, 0.8288971781730652, 0.0], [202.0, 117.0, 252.0, 164.0, 0.6865443587303162, 0.0], [158.0, 116.0, 198.0, 153.0, 0.4862366020679474, 0.0], [34.0, 100.0, 75.0, 140.0, 0.4760192036628723, 0.0], [0.0, 113.0, 23.0, 158.0, 0.46123993396759033, 0.0], [276.0, 106.0, 315.0, 141.0, 0.3016347289085388, 0.0]]"
301,"[[96.0, 77.0, 172.0, 179.0, 0.8413165211677551, 0.0], [204.0, 116.0, 250.0, 163.0, 0.689541757106781, 0.0], [158.0, 116.0, 198.0, 153.0, 0.5388018488883972, 0.0], [0.0, 108.0, 24.0, 158.0, 0.5284345149993896, 0.0], [35.0, 100.0, 75.0, 140.0, 0.4783743917942047, 0.0], [237.0, 95.0, 268.0, 123.0, 0.30676141381263733, 0.0], [277.0, 106.0, 316.0, 141.0, 0.278937965631485, 0.0]]"
302,"[[98.0, 78.0, 173.0, 180.0, 0.8273971676826477, 0.0], [203.0, 117.0, 252.0, 164.0, 0.6911535859107971, 0.0], [158.0, 116.0, 198.0, 154.0, 0.544636607170105, 0.0], [0.0, 109.0, 24.0, 158.0, 0.5157334208488464, 0.0], [34.0, 100.0, 75.0, 140.0, 0.48231497406959534, 0.0], [237.0, 95.0, 268.0, 123.0, 0.3019266128540039, 0.0], [277.0, 106.0, 316.0, 141.0, 0.28703537583351135, 0.0]]"
303,"[[100.0, 79.0, 179.0, 180.0, 0.8428434133529663, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6983091831207275, 0.0], [0.0, 109.0, 24.0, 158.0, 0.5148123502731323, 0.0], [35.0, 100.0, 75.0, 140.0, 0.49884501099586487, 0.0], [160.0, 117.0, 198.0, 153.0, 0.4858405590057373, 0.0], [238.0, 95.0, 268.0, 123.0, 0.30955490469932556, 0.0], [277.0, 106.0, 316.0, 141.0, 0.27023375034332275, 0.0], [55.0, 94.0, 95.0, 139.0, 0.26274147629737854, 0.0]]"
304,"[[105.0, 79.0, 182.0, 180.0, 0.8385351300239563, 0.0], [204.0, 116.0, 250.0, 163.0, 0.7026355862617493, 0.0], [0.0, 108.0, 24.0, 158.0, 0.5603209733963013, 0.0], [35.0, 100.0, 75.0, 140.0, 0.4574415683746338, 0.0], [167.0, 117.0, 197.0, 151.0, 0.4471789300441742, 0.0], [238.0, 95.0, 268.0, 123.0, 0.33275318145751953, 0.0], [278.0, 106.0, 317.0, 141.0, 0.2757582664489746, 0.0], [54.0, 94.0, 95.0, 139.0, 0.26661914587020874, 0.0], [156.0, 104.0, 199.0, 160.0, 0.26443275809288025, 0.0], [210.0, 97.0, 237.0, 127.0, 0.2553839385509491, 0.0]]"
305,"[[107.0, 79.0, 179.0, 179.0, 0.8387082815170288, 0.0], [204.0, 116.0, 250.0, 163.0, 0.7014610767364502, 0.0], [0.0, 109.0, 24.0, 158.0, 0.5611575841903687, 0.0], [35.0, 100.0, 75.0, 140.0, 0.4304898679256439, 0.0], [167.0, 118.0, 197.0, 149.0, 0.4129609167575836, 0.0], [238.0, 95.0, 268.0, 123.0, 0.3362311124801636, 0.0], [278.0, 105.0, 317.0, 141.0, 0.27664870023727417, 0.0], [55.0, 95.0, 95.0, 139.0, 0.2672073245048523, 0.0], [211.0, 97.0, 237.0, 127.0, 0.2525429427623749, 0.0]]"
306,"[[113.0, 79.0, 184.0, 178.0, 0.8433108925819397, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6998160481452942, 0.0], [0.0, 110.0, 24.0, 158.0, 0.5687766671180725, 0.0], [35.0, 100.0, 75.0, 140.0, 0.42137476801872253, 0.0], [167.0, 118.0, 196.0, 149.0, 0.3250686228275299, 0.0], [238.0, 95.0, 268.0, 123.0, 0.3123931884765625, 0.0], [55.0, 94.0, 95.0, 139.0, 0.28448256850242615, 0.0], [276.0, 106.0, 316.0, 142.0, 0.2660343050956726, 0.0]]"
307,"[[116.0, 81.0, 192.0, 179.0, 0.8580229878425598, 0.0], [203.0, 117.0, 252.0, 163.0, 0.6874973177909851, 0.0], [0.0, 108.0, 24.0, 158.0, 0.5607042908668518, 0.0], [36.0, 100.0, 76.0, 139.0, 0.3711004853248596, 0.0], [238.0, 95.0, 268.0, 123.0, 0.2983852028846741, 0.0], [55.0, 93.0, 95.0, 140.0, 0.2886435091495514, 0.0], [277.0, 106.0, 316.0, 143.0, 0.2649266719818115, 0.0]]"
308,"[[118.0, 82.0, 195.0, 178.0, 0.8681707978248596, 0.0], [203.0, 117.0, 252.0, 163.0, 0.6943769454956055, 0.0], [0.0, 108.0, 24.0, 158.0, 0.555095374584198, 0.0], [36.0, 100.0, 76.0, 138.0, 0.3340833783149719, 0.0], [238.0, 95.0, 268.0, 124.0, 0.31296876072883606, 0.0], [56.0, 93.0, 95.0, 138.0, 0.2848559617996216, 0.0], [277.0, 106.0, 316.0, 143.0, 0.2697528600692749, 0.0]]"
309,"[[125.0, 81.0, 201.0, 178.0, 0.8566339612007141, 0.0], [204.0, 117.0, 252.0, 164.0, 0.7047733664512634, 0.0], [0.0, 108.0, 24.0, 158.0, 0.5562551617622375, 0.0], [36.0, 100.0, 76.0, 139.0, 0.34969696402549744, 0.0], [238.0, 96.0, 268.0, 123.0, 0.3450673222541809, 0.0], [276.0, 106.0, 315.0, 142.0, 0.30490759015083313, 0.0], [54.0, 94.0, 95.0, 140.0, 0.2813669741153717, 0.0], [211.0, 97.0, 237.0, 128.0, 0.25513210892677307, 0.0], [262.0, 105.0, 290.0, 132.0, 0.25424668192863464, 0.0]]"
310,"[[132.0, 82.0, 213.0, 178.0, 0.8908785581588745, 0.0], [206.0, 116.0, 250.0, 163.0, 0.6868730783462524, 0.0], [0.0, 109.0, 24.0, 158.0, 0.5565884709358215, 0.0], [35.0, 99.0, 78.0, 143.0, 0.3796168267726898, 0.0], [238.0, 96.0, 268.0, 123.0, 0.36954063177108765, 0.0], [276.0, 106.0, 315.0, 142.0, 0.3149673044681549, 0.0], [48.0, 95.0, 94.0, 141.0, 0.2976684272289276, 0.0], [262.0, 105.0, 291.0, 132.0, 0.2776471972465515, 0.0], [211.0, 96.0, 237.0, 127.0, 0.26462966203689575, 0.0]]"
311,"[[135.0, 82.0, 219.0, 178.0, 0.8742701411247253, 0.0], [206.0, 116.0, 250.0, 163.0, 0.6573420166969299, 0.0], [0.0, 108.0, 24.0, 158.0, 0.4977906048297882, 0.0], [238.0, 95.0, 268.0, 123.0, 0.36154666543006897, 0.0], [35.0, 99.0, 79.0, 138.0, 0.3553883731365204, 0.0], [276.0, 106.0, 315.0, 142.0, 0.3169652223587036, 0.0], [49.0, 95.0, 95.0, 141.0, 0.30147117376327515, 0.0], [262.0, 105.0, 290.0, 132.0, 0.2787092626094818, 0.0], [210.0, 95.0, 235.0, 127.0, 0.2704613208770752, 0.0]]"
312,"[[143.0, 80.0, 228.0, 179.0, 0.8501724600791931, 0.0], [209.0, 117.0, 250.0, 160.0, 0.6281844973564148, 0.0], [0.0, 106.0, 23.0, 159.0, 0.522354006767273, 0.0], [36.0, 99.0, 78.0, 139.0, 0.38811543583869934, 0.0], [238.0, 96.0, 268.0, 123.0, 0.34272897243499756, 0.0], [142.0, 101.0, 168.0, 147.0, 0.3370700478553772, 0.0], [277.0, 106.0, 315.0, 142.0, 0.33258938789367676, 0.0], [212.0, 95.0, 235.0, 127.0, 0.3112087845802307, 0.0], [262.0, 105.0, 290.0, 132.0, 0.27748772501945496, 0.0], [52.0, 95.0, 97.0, 153.0, 0.25410616397857666, 0.0]]"
313,"[[149.0, 81.0, 239.0, 178.0, 0.8547779321670532, 0.0], [214.0, 116.0, 249.0, 162.0, 0.568115234375, 0.0], [0.0, 107.0, 23.0, 159.0, 0.49867182970046997, 0.0], [35.0, 99.0, 76.0, 139.0, 0.4513143301010132, 0.0], [277.0, 105.0, 316.0, 142.0, 0.3641934394836426, 0.0], [237.0, 95.0, 268.0, 123.0, 0.3582157790660858, 0.0], [55.0, 93.0, 96.0, 140.0, 0.3005128800868988, 0.0], [262.0, 105.0, 290.0, 132.0, 0.2994716167449951, 0.0], [143.0, 104.0, 176.0, 154.0, 0.26844364404678345, 0.0]]"
314,"[[151.0, 82.0, 244.0, 179.0, 0.874087393283844, 0.0], [0.0, 107.0, 23.0, 159.0, 0.5441084504127502, 0.0], [36.0, 99.0, 74.0, 139.0, 0.4700978994369507, 0.0], [276.0, 105.0, 316.0, 142.0, 0.3805519640445709, 0.0], [238.0, 95.0, 268.0, 123.0, 0.38013845682144165, 0.0], [262.0, 105.0, 289.0, 131.0, 0.31692975759506226, 0.0], [55.0, 93.0, 96.0, 140.0, 0.3018094301223755, 0.0], [143.0, 105.0, 179.0, 156.0, 0.27529945969581604, 0.0], [218.0, 119.0, 249.0, 163.0, 0.2596815228462219, 0.0]]"
315,"[[156.0, 81.0, 252.0, 179.0, 0.8614408373832703, 0.0], [0.0, 104.0, 22.0, 159.0, 0.5625441670417786, 0.0], [277.0, 105.0, 316.0, 141.0, 0.38657116889953613, 0.0], [238.0, 95.0, 268.0, 122.0, 0.36319997906684875, 0.0], [59.0, 93.0, 96.0, 138.0, 0.3321130573749542, 0.0], [262.0, 105.0, 289.0, 131.0, 0.3107795715332031, 0.0], [35.0, 100.0, 72.0, 136.0, 0.2908501625061035, 0.0], [149.0, 108.0, 182.0, 149.0, 0.2898591458797455, 0.0]]"
316,"[[163.0, 81.0, 256.0, 179.0, 0.851411759853363, 0.0], [0.0, 104.0, 21.0, 159.0, 0.535633385181427, 0.0], [276.0, 105.0, 317.0, 143.0, 0.421892911195755, 0.0], [156.0, 110.0, 186.0, 160.0, 0.37332361936569214, 0.0], [33.0, 98.0, 72.0, 137.0, 0.36378276348114014, 0.0], [239.0, 95.0, 268.0, 123.0, 0.35074302554130554, 0.0], [262.0, 105.0, 288.0, 131.0, 0.313070684671402, 0.0], [61.0, 93.0, 96.0, 136.0, 0.30092230439186096, 0.0], [141.0, 103.0, 170.0, 148.0, 0.25748923420906067, 0.0]]"
317,"[[165.0, 83.0, 259.0, 179.0, 0.8574444055557251, 0.0], [0.0, 104.0, 22.0, 159.0, 0.5007556080818176, 0.0], [156.0, 111.0, 187.0, 159.0, 0.4127332866191864, 0.0], [33.0, 98.0, 72.0, 139.0, 0.4064256548881531, 0.0], [277.0, 105.0, 316.0, 142.0, 0.4004555642604828, 0.0], [243.0, 96.0, 268.0, 124.0, 0.30742862820625305, 0.0], [262.0, 105.0, 290.0, 132.0, 0.30560946464538574, 0.0], [141.0, 103.0, 170.0, 152.0, 0.2554389536380768, 0.0]]"
318,"[[171.0, 83.0, 261.0, 179.0, 0.8368726372718811, 0.0], [0.0, 104.0, 22.0, 159.0, 0.5003076791763306, 0.0], [157.0, 113.0, 188.0, 164.0, 0.48243772983551025, 0.0], [277.0, 105.0, 316.0, 141.0, 0.37770554423332214, 0.0], [34.0, 97.0, 72.0, 136.0, 0.2888668179512024, 0.0], [263.0, 105.0, 290.0, 131.0, 0.2815236449241638, 0.0], [140.0, 102.0, 170.0, 151.0, 0.2557227909564972, 0.0]]"
319,"[[174.0, 83.0, 265.0, 179.0, 0.8363007307052612, 0.0], [0.0, 110.0, 21.0, 158.0, 0.5095898509025574, 0.0], [157.0, 112.0, 188.0, 166.0, 0.4865216612815857, 0.0], [278.0, 103.0, 316.0, 138.0, 0.3562224209308624, 0.0], [33.0, 97.0, 73.0, 137.0, 0.29142627120018005, 0.0], [263.0, 106.0, 293.0, 133.0, 0.2708939015865326, 0.0]]"
320,"[[177.0, 84.0, 265.0, 177.0, 0.8488651514053345, 0.0], [0.0, 108.0, 21.0, 159.0, 0.5041557550430298, 0.0], [157.0, 112.0, 188.0, 167.0, 0.4745730757713318, 0.0], [278.0, 103.0, 316.0, 138.0, 0.35946112871170044, 0.0], [35.0, 97.0, 73.0, 135.0, 0.2834663689136505, 0.0], [264.0, 105.0, 293.0, 134.0, 0.27963823080062866, 0.0]]"
321,"[[182.0, 85.0, 265.0, 178.0, 0.8778566718101501, 0.0], [0.0, 107.0, 22.0, 159.0, 0.5126005411148071, 0.0], [157.0, 112.0, 193.0, 160.0, 0.41943949460983276, 0.0], [278.0, 103.0, 317.0, 138.0, 0.3687148094177246, 0.0], [33.0, 96.0, 73.0, 136.0, 0.2915812134742737, 0.0], [264.0, 105.0, 294.0, 134.0, 0.26589125394821167, 0.0], [140.0, 101.0, 168.0, 152.0, 0.2506810128688812, 0.0]]"
322,"[[185.0, 83.0, 268.0, 178.0, 0.8754562139511108, 0.0], [0.0, 106.0, 21.0, 159.0, 0.5191909670829773, 0.0], [158.0, 115.0, 196.0, 153.0, 0.48433104157447815, 0.0], [277.0, 104.0, 316.0, 138.0, 0.34460747241973877, 0.0], [36.0, 96.0, 73.0, 135.0, 0.31373825669288635, 0.0], [264.0, 106.0, 296.0, 133.0, 0.2749328315258026, 0.0]]"
323,"[[188.0, 83.0, 268.0, 178.0, 0.8772080540657043, 0.0], [0.0, 106.0, 22.0, 159.0, 0.5186261534690857, 0.0], [158.0, 115.0, 197.0, 153.0, 0.48996829986572266, 0.0], [277.0, 104.0, 316.0, 138.0, 0.3434862196445465, 0.0], [32.0, 97.0, 73.0, 136.0, 0.30701693892478943, 0.0], [264.0, 106.0, 296.0, 134.0, 0.2780015468597412, 0.0]]"
324,"[[192.0, 83.0, 270.0, 178.0, 0.8808633089065552, 0.0], [158.0, 115.0, 198.0, 154.0, 0.5198392271995544, 0.0], [0.0, 107.0, 22.0, 159.0, 0.5169690251350403, 0.0], [33.0, 97.0, 73.0, 135.0, 0.33659979701042175, 0.0], [276.0, 106.0, 315.0, 139.0, 0.32437360286712646, 0.0], [266.0, 106.0, 298.0, 134.0, 0.2741731107234955, 0.0]]"
325,"[[198.0, 83.0, 273.0, 179.0, 0.8953742980957031, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5347556471824646, 0.0], [0.0, 106.0, 23.0, 159.0, 0.5247310996055603, 0.0], [275.0, 107.0, 314.0, 139.0, 0.3288787007331848, 0.0], [32.0, 97.0, 73.0, 135.0, 0.3232641816139221, 0.0], [268.0, 107.0, 298.0, 135.0, 0.28965526819229126, 0.0]]"
326,"[[200.0, 83.0, 276.0, 178.0, 0.8883037567138672, 0.0], [0.0, 106.0, 23.0, 159.0, 0.5236325263977051, 0.0], [158.0, 115.0, 198.0, 153.0, 0.5223470330238342, 0.0], [276.0, 104.0, 315.0, 138.0, 0.3283352851867676, 0.0], [268.0, 107.0, 298.0, 135.0, 0.30399176478385925, 0.0], [33.0, 97.0, 73.0, 135.0, 0.29454609751701355, 0.0]]"
327,"[[203.0, 81.0, 282.0, 179.0, 0.8838407397270203, 0.0], [157.0, 115.0, 198.0, 154.0, 0.5587770342826843, 0.0], [0.0, 106.0, 23.0, 159.0, 0.5164504647254944, 0.0], [276.0, 104.0, 315.0, 138.0, 0.34502366185188293, 0.0], [33.0, 97.0, 74.0, 135.0, 0.29381558299064636, 0.0], [269.0, 106.0, 299.0, 135.0, 0.26756978034973145, 0.0]]"
328,"[[207.0, 81.0, 284.0, 178.0, 0.8682969212532043, 0.0], [158.0, 115.0, 198.0, 154.0, 0.5602997541427612, 0.0], [0.0, 108.0, 23.0, 158.0, 0.5112324953079224, 0.0], [277.0, 104.0, 316.0, 138.0, 0.3563908338546753, 0.0], [36.0, 97.0, 74.0, 135.0, 0.2947869598865509, 0.0], [269.0, 106.0, 299.0, 134.0, 0.2557585537433624, 0.0]]"
329,"[[208.0, 81.0, 284.0, 179.0, 0.8581751585006714, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5265752077102661, 0.0], [157.0, 115.0, 199.0, 161.0, 0.5253254771232605, 0.0], [278.0, 104.0, 317.0, 138.0, 0.34839993715286255, 0.0], [35.0, 97.0, 74.0, 135.0, 0.2800671458244324, 0.0]]"
330,"[[211.0, 82.0, 288.0, 178.0, 0.849281907081604, 0.0], [158.0, 115.0, 198.0, 155.0, 0.5527766346931458, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5000908970832825, 0.0], [278.0, 104.0, 317.0, 138.0, 0.3389059603214264, 0.0], [211.0, 95.0, 235.0, 129.0, 0.28323811292648315, 0.0], [33.0, 97.0, 75.0, 136.0, 0.2790650427341461, 0.0]]"
331,"[[210.0, 81.0, 291.0, 179.0, 0.8653963208198547, 0.0], [158.0, 115.0, 199.0, 155.0, 0.5845102071762085, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5247915983200073, 0.0], [277.0, 104.0, 317.0, 138.0, 0.35279974341392517, 0.0], [32.0, 96.0, 75.0, 137.0, 0.3145231306552887, 0.0], [211.0, 95.0, 235.0, 128.0, 0.3042759895324707, 0.0]]"
332,"[[211.0, 81.0, 294.0, 179.0, 0.8678779602050781, 0.0], [158.0, 115.0, 199.0, 156.0, 0.5788691639900208, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5171789526939392, 0.0], [278.0, 103.0, 317.0, 138.0, 0.3706132471561432, 0.0], [211.0, 95.0, 235.0, 128.0, 0.29802244901657104, 0.0], [32.0, 96.0, 76.0, 137.0, 0.28615808486938477, 0.0]]"
333,"[[211.0, 80.0, 298.0, 179.0, 0.8677828311920166, 0.0], [157.0, 114.0, 200.0, 161.0, 0.584858775138855, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5267641544342041, 0.0], [278.0, 103.0, 317.0, 138.0, 0.3741722106933594, 0.0], [32.0, 96.0, 77.0, 136.0, 0.31478646397590637, 0.0], [212.0, 95.0, 235.0, 129.0, 0.3057258427143097, 0.0]]"
334,"[[210.0, 79.0, 302.0, 178.0, 0.8506320118904114, 0.0], [157.0, 114.0, 200.0, 162.0, 0.5731340646743774, 0.0], [0.0, 108.0, 23.0, 158.0, 0.5249098539352417, 0.0], [280.0, 102.0, 317.0, 139.0, 0.3965010941028595, 0.0], [36.0, 96.0, 76.0, 135.0, 0.31298768520355225, 0.0], [211.0, 96.0, 235.0, 129.0, 0.2815631330013275, 0.0]]"
335,"[[210.0, 80.0, 307.0, 179.0, 0.8547773361206055, 0.0], [158.0, 115.0, 199.0, 155.0, 0.5530848503112793, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5115078091621399, 0.0], [281.0, 102.0, 317.0, 138.0, 0.3853873312473297, 0.0], [37.0, 97.0, 76.0, 135.0, 0.3190215826034546, 0.0], [210.0, 95.0, 235.0, 128.0, 0.275770366191864, 0.0]]"
336,"[[210.0, 81.0, 313.0, 178.0, 0.8649533987045288, 0.0], [158.0, 115.0, 199.0, 156.0, 0.5588408708572388, 0.0], [0.0, 107.0, 23.0, 158.0, 0.4957755506038666, 0.0], [282.0, 101.0, 317.0, 139.0, 0.3211378753185272, 0.0], [34.0, 98.0, 76.0, 137.0, 0.3170890808105469, 0.0], [205.0, 111.0, 236.0, 164.0, 0.27238351106643677, 0.0]]"
337,"[[212.0, 80.0, 318.0, 179.0, 0.887575089931488, 0.0], [158.0, 115.0, 199.0, 155.0, 0.5922855138778687, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5051276087760925, 0.0], [34.0, 96.0, 76.0, 139.0, 0.39116013050079346, 0.0], [204.0, 114.0, 236.0, 165.0, 0.3215409517288208, 0.0], [281.0, 101.0, 317.0, 140.0, 0.3185582458972931, 0.0]]"
338,"[[213.0, 80.0, 319.0, 179.0, 0.8917112350463867, 0.0], [158.0, 115.0, 199.0, 155.0, 0.5990408658981323, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5155049562454224, 0.0], [204.0, 114.0, 236.0, 167.0, 0.38842228055000305, 0.0], [37.0, 96.0, 76.0, 137.0, 0.3757670819759369, 0.0], [287.0, 99.0, 318.0, 140.0, 0.31532424688339233, 0.0]]"
339,"[[217.0, 81.0, 320.0, 180.0, 0.8932341933250427, 0.0], [158.0, 115.0, 199.0, 154.0, 0.6127689480781555, 0.0], [204.0, 115.0, 238.0, 170.0, 0.5581752061843872, 0.0], [0.0, 107.0, 23.0, 159.0, 0.5259401798248291, 0.0], [36.0, 96.0, 78.0, 138.0, 0.3797701299190521, 0.0], [293.0, 100.0, 319.0, 137.0, 0.30921050906181335, 0.0]]"
340,"[[222.0, 83.0, 319.0, 179.0, 0.8979103565216064, 0.0], [204.0, 115.0, 238.0, 163.0, 0.6417213082313538, 0.0], [158.0, 115.0, 200.0, 154.0, 0.6272596716880798, 0.0], [0.0, 105.0, 23.0, 159.0, 0.5623236298561096, 0.0], [37.0, 97.0, 78.0, 138.0, 0.38753896951675415, 0.0]]"
341,"[[225.0, 83.0, 319.0, 179.0, 0.8959664702415466, 0.0], [204.0, 115.0, 239.0, 163.0, 0.6393712162971497, 0.0], [158.0, 115.0, 200.0, 155.0, 0.6361275315284729, 0.0], [0.0, 105.0, 23.0, 159.0, 0.5385717749595642, 0.0], [37.0, 96.0, 78.0, 138.0, 0.34632834792137146, 0.0]]"
342,"[[233.0, 83.0, 319.0, 179.0, 0.8638471364974976, 0.0], [158.0, 115.0, 200.0, 155.0, 0.6465810537338257, 0.0], [204.0, 115.0, 245.0, 162.0, 0.5969807505607605, 0.0], [0.0, 105.0, 23.0, 158.0, 0.5502427816390991, 0.0], [38.0, 96.0, 78.0, 138.0, 0.3687640428543091, 0.0], [236.0, 96.0, 268.0, 124.0, 0.25725895166397095, 0.0]]"
343,"[[239.0, 84.0, 320.0, 178.0, 0.8694427013397217, 0.0], [204.0, 116.0, 248.0, 161.0, 0.6827480792999268, 0.0], [158.0, 115.0, 200.0, 155.0, 0.6493275761604309, 0.0], [0.0, 105.0, 23.0, 159.0, 0.5518476963043213, 0.0], [38.0, 97.0, 78.0, 137.0, 0.38415560126304626, 0.0], [236.0, 96.0, 269.0, 123.0, 0.3190288543701172, 0.0], [209.0, 97.0, 236.0, 128.0, 0.2806253433227539, 0.0]]"
344,"[[242.0, 85.0, 320.0, 178.0, 0.8771380186080933, 0.0], [204.0, 116.0, 249.0, 161.0, 0.6824917197227478, 0.0], [158.0, 115.0, 200.0, 155.0, 0.6425389051437378, 0.0], [0.0, 105.0, 23.0, 158.0, 0.5279843211174011, 0.0], [37.0, 97.0, 78.0, 138.0, 0.3631528913974762, 0.0], [236.0, 96.0, 269.0, 123.0, 0.3290545642375946, 0.0], [209.0, 97.0, 236.0, 128.0, 0.2830536663532257, 0.0]]"
345,"[[247.0, 86.0, 320.0, 179.0, 0.8454235196113586, 0.0], [204.0, 116.0, 250.0, 162.0, 0.6913203597068787, 0.0], [158.0, 115.0, 200.0, 155.0, 0.6444079875946045, 0.0], [0.0, 105.0, 23.0, 159.0, 0.5452396273612976, 0.0], [36.0, 97.0, 79.0, 139.0, 0.4615147113800049, 0.0], [237.0, 96.0, 269.0, 123.0, 0.31235378980636597, 0.0], [209.0, 97.0, 237.0, 128.0, 0.2635863125324249, 0.0]]"
346,"[[252.0, 86.0, 320.0, 179.0, 0.8375885486602783, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6847355961799622, 0.0], [158.0, 115.0, 200.0, 155.0, 0.6344984173774719, 0.0], [0.0, 105.0, 23.0, 158.0, 0.5318929553031921, 0.0], [36.0, 97.0, 79.0, 139.0, 0.4376777112483978, 0.0], [237.0, 96.0, 269.0, 123.0, 0.280911386013031, 0.0]]"
347,"[[254.0, 86.0, 320.0, 179.0, 0.8295148611068726, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6897495985031128, 0.0], [157.0, 115.0, 200.0, 155.0, 0.6134328246116638, 0.0], [0.0, 105.0, 23.0, 158.0, 0.5316161513328552, 0.0], [36.0, 97.0, 79.0, 139.0, 0.47344815731048584, 0.0], [237.0, 96.0, 269.0, 123.0, 0.29541367292404175, 0.0]]"
348,"[[258.0, 87.0, 320.0, 180.0, 0.8278864026069641, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6861490607261658, 0.0], [157.0, 115.0, 200.0, 155.0, 0.6225764155387878, 0.0], [0.0, 105.0, 23.0, 158.0, 0.5156703591346741, 0.0], [37.0, 96.0, 80.0, 139.0, 0.4214884638786316, 0.0], [237.0, 96.0, 269.0, 123.0, 0.2675631046295166, 0.0]]"
349,"[[262.0, 87.0, 320.0, 179.0, 0.8323841094970703, 0.0], [204.0, 116.0, 250.0, 162.0, 0.6868108510971069, 0.0], [158.0, 115.0, 200.0, 155.0, 0.6096192598342896, 0.0], [0.0, 105.0, 23.0, 158.0, 0.5350843071937561, 0.0], [36.0, 97.0, 79.0, 139.0, 0.42961999773979187, 0.0], [237.0, 96.0, 269.0, 123.0, 0.2737252712249756, 0.0]]"
350,"[[263.0, 87.0, 320.0, 179.0, 0.8318415284156799, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6866661310195923, 0.0], [158.0, 115.0, 200.0, 155.0, 0.5991634726524353, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5413045287132263, 0.0], [36.0, 97.0, 79.0, 139.0, 0.41487154364585876, 0.0], [237.0, 96.0, 269.0, 123.0, 0.27162912487983704, 0.0]]"
351,"[[263.0, 87.0, 320.0, 180.0, 0.8445605635643005, 0.0], [204.0, 117.0, 250.0, 163.0, 0.6744003891944885, 0.0], [158.0, 116.0, 200.0, 155.0, 0.6025152206420898, 0.0], [0.0, 106.0, 23.0, 158.0, 0.5106917023658752, 0.0], [36.0, 97.0, 79.0, 138.0, 0.3754238784313202, 0.0], [238.0, 96.0, 268.0, 123.0, 0.2716500759124756, 0.0]]"
352,"[[263.0, 86.0, 320.0, 179.0, 0.8402888774871826, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6813370585441589, 0.0], [158.0, 116.0, 200.0, 155.0, 0.5925964117050171, 0.0], [0.0, 106.0, 24.0, 158.0, 0.5334088802337646, 0.0], [39.0, 98.0, 77.0, 137.0, 0.3287181556224823, 0.0], [237.0, 96.0, 268.0, 123.0, 0.27698472142219543, 0.0]]"
353,"[[263.0, 86.0, 320.0, 179.0, 0.8390586376190186, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6883805990219116, 0.0], [158.0, 116.0, 200.0, 155.0, 0.5942898988723755, 0.0], [0.0, 107.0, 23.0, 158.0, 0.5154798626899719, 0.0], [36.0, 97.0, 79.0, 139.0, 0.30696240067481995, 0.0], [237.0, 96.0, 268.0, 123.0, 0.2641851007938385, 0.0]]"
354,"[[261.0, 86.0, 320.0, 179.0, 0.8366546034812927, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6885228753089905, 0.0], [158.0, 116.0, 200.0, 155.0, 0.5952238440513611, 0.0], [0.0, 106.0, 23.0, 158.0, 0.513221800327301, 0.0], [38.0, 98.0, 77.0, 138.0, 0.2959229648113251, 0.0], [237.0, 96.0, 269.0, 123.0, 0.2687644362449646, 0.0]]"
355,"[[256.0, 86.0, 320.0, 180.0, 0.8462300896644592, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6846307516098022, 0.0], [158.0, 116.0, 200.0, 155.0, 0.5962818264961243, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5157152414321899, 0.0], [38.0, 98.0, 77.0, 137.0, 0.3034043610095978, 0.0], [238.0, 96.0, 268.0, 123.0, 0.28163254261016846, 0.0]]"
356,"[[254.0, 86.0, 320.0, 180.0, 0.8522905707359314, 0.0], [204.0, 116.0, 250.0, 163.0, 0.6739603877067566, 0.0], [158.0, 116.0, 200.0, 155.0, 0.5892497897148132, 0.0], [0.0, 107.0, 24.0, 158.0, 0.5128380060195923, 0.0], [38.0, 97.0, 77.0, 137.0, 0.31106001138687134, 0.0], [238.0, 96.0, 269.0, 123.0, 0.2843380272388458, 0.0]]"
