frame,number of cars
384,"[[1095.0, 340.0, 1222.0, 407.0, 0.9257255792617798, 2.0], [1083.0, 506.0, 1280.0, 647.0, 0.914570152759552, 2.0], [373.0, 238.0, 412.0, 261.0, 0.8793160915374756, 2.0], [277.0, 265.0, 334.0, 303.0, 0.8779962062835693, 2.0], [437.0, 236.0, 470.0, 258.0, 0.8698396682739258, 2.0], [883.0, 526.0, 1066.0, 666.0, 0.8256196975708008, 2.0], [131.0, 141.0, 168.0, 159.0, 0.7652623057365417, 2.0], [665.0, 187.0, 679.0, 196.0, 0.6666068434715271, 2.0], [520.0, 188.0, 534.0, 197.0, 0.6493349075317383, 2.0], [786.0, 271.0, 832.0, 307.0, 0.5848844647407532, 2.0], [347.0, 147.0, 384.0, 158.0, 0.5834199786186218, 2.0], [115.0, 137.0, 132.0, 148.0, 0.48228999972343445, 2.0], [569.0, 175.0, 579.0, 182.0, 0.3441224992275238, 2.0]]"
385,"[[1061.0, 486.0, 1273.0, 618.0, 0.9250892996788025, 2.0], [1080.0, 332.0, 1200.0, 398.0, 0.9122241735458374, 2.0], [369.0, 238.0, 411.0, 263.0, 0.904363751411438, 2.0], [871.0, 507.0, 1038.0, 633.0, 0.8994086980819702, 2.0], [269.0, 267.0, 328.0, 304.0, 0.8878772854804993, 2.0], [434.0, 237.0, 471.0, 261.0, 0.8654278516769409, 2.0], [128.0, 141.0, 164.0, 159.0, 0.7886512279510498, 2.0], [782.0, 268.0, 829.0, 304.0, 0.7553593516349792, 2.0], [519.0, 188.0, 534.0, 197.0, 0.717415988445282, 2.0], [810.0, 239.0, 856.0, 270.0, 0.6607187986373901, 2.0], [665.0, 186.0, 677.0, 195.0, 0.6115947365760803, 2.0], [344.0, 146.0, 383.0, 157.0, 0.6086312532424927, 2.0], [568.0, 174.0, 578.0, 182.0, 0.4199534058570862, 2.0], [115.0, 137.0, 131.0, 149.0, 0.31472259759902954, 2.0]]"
386,"[[1041.0, 470.0, 1236.0, 591.0, 0.9375201463699341, 2.0], [1065.0, 326.0, 1177.0, 389.0, 0.9151848554611206, 2.0], [858.0, 486.0, 1014.0, 603.0, 0.911088228225708, 2.0], [262.0, 268.0, 323.0, 308.0, 0.8774396777153015, 2.0], [366.0, 239.0, 409.0, 264.0, 0.8761453032493591, 2.0], [431.0, 237.0, 466.0, 261.0, 0.8215020298957825, 2.0], [125.0, 140.0, 163.0, 158.0, 0.7766963839530945, 2.0], [519.0, 187.0, 533.0, 197.0, 0.7570912837982178, 2.0], [781.0, 266.0, 824.0, 300.0, 0.6651495099067688, 2.0], [348.0, 145.0, 382.0, 157.0, 0.5607506036758423, 2.0], [665.0, 185.0, 677.0, 194.0, 0.5479532480239868, 2.0], [807.0, 236.0, 853.0, 269.0, 0.4855785071849823, 2.0], [568.0, 174.0, 578.0, 182.0, 0.3974459171295166, 2.0], [691.0, 171.0, 705.0, 183.0, 0.312399297952652, 2.0], [115.0, 136.0, 132.0, 148.0, 0.28381961584091187, 2.0]]"
387,"[[1021.0, 454.0, 1205.0, 569.0, 0.9292769432067871, 2.0], [846.0, 470.0, 991.0, 577.0, 0.9140415787696838, 2.0], [1052.0, 320.0, 1157.0, 380.0, 0.9114936590194702, 2.0], [361.0, 239.0, 404.0, 265.0, 0.8898728489875793, 2.0], [254.0, 270.0, 316.0, 311.0, 0.8398051857948303, 2.0], [430.0, 238.0, 464.0, 262.0, 0.8357114195823669, 2.0], [121.0, 140.0, 160.0, 158.0, 0.7838113903999329, 2.0], [518.0, 188.0, 532.0, 197.0, 0.7329483032226562, 2.0], [777.0, 262.0, 821.0, 297.0, 0.7005060315132141, 2.0], [804.0, 234.0, 849.0, 267.0, 0.6586822867393494, 2.0], [346.0, 145.0, 381.0, 156.0, 0.6295179128646851, 2.0], [664.0, 185.0, 677.0, 193.0, 0.5955173969268799, 2.0], [567.0, 174.0, 578.0, 182.0, 0.2711727023124695, 2.0]]"
388,"[[1004.0, 439.0, 1173.0, 547.0, 0.9275609254837036, 2.0], [837.0, 453.0, 971.0, 552.0, 0.916881799697876, 2.0], [245.0, 271.0, 311.0, 314.0, 0.9100093245506287, 2.0], [357.0, 240.0, 402.0, 267.0, 0.9020534753799438, 2.0], [426.0, 239.0, 462.0, 264.0, 0.8412630558013916, 2.0], [1037.0, 314.0, 1140.0, 371.0, 0.7993361949920654, 2.0], [517.0, 188.0, 532.0, 197.0, 0.7816979885101318, 2.0], [119.0, 139.0, 157.0, 158.0, 0.733325719833374, 2.0], [774.0, 260.0, 817.0, 293.0, 0.7096913456916809, 2.0], [345.0, 144.0, 379.0, 156.0, 0.6341223120689392, 2.0], [802.0, 233.0, 846.0, 265.0, 0.5300620794296265, 2.0], [664.0, 184.0, 676.0, 193.0, 0.46147340536117554, 2.0], [567.0, 173.0, 578.0, 182.0, 0.3207608759403229, 2.0]]"
389,"[[988.0, 425.0, 1147.0, 528.0, 0.9350931644439697, 2.0], [828.0, 439.0, 952.0, 532.0, 0.9063900113105774, 2.0], [237.0, 275.0, 304.0, 318.0, 0.8601306676864624, 2.0], [354.0, 242.0, 397.0, 269.0, 0.8597761988639832, 2.0], [423.0, 241.0, 460.0, 265.0, 0.8562730550765991, 2.0], [1027.0, 309.0, 1123.0, 364.0, 0.8166608214378357, 2.0], [117.0, 139.0, 154.0, 159.0, 0.7454376220703125, 2.0], [516.0, 188.0, 531.0, 197.0, 0.7168774604797363, 2.0], [773.0, 258.0, 814.0, 292.0, 0.6342657804489136, 2.0], [800.0, 231.0, 843.0, 262.0, 0.5635965466499329, 2.0], [346.0, 144.0, 379.0, 156.0, 0.5233458280563354, 2.0], [664.0, 184.0, 676.0, 192.0, 0.47841253876686096, 2.0], [567.0, 174.0, 578.0, 182.0, 0.30824822187423706, 2.0]]"
390,"[[974.0, 414.0, 1122.0, 512.0, 0.931143581867218, 2.0], [821.0, 425.0, 936.0, 511.0, 0.9158793687820435, 2.0], [229.0, 276.0, 296.0, 321.0, 0.8949553370475769, 2.0], [349.0, 243.0, 394.0, 271.0, 0.8810074925422668, 2.0], [1013.0, 304.0, 1109.0, 356.0, 0.8585498332977295, 2.0], [769.0, 256.0, 811.0, 289.0, 0.8379011750221252, 2.0], [420.0, 241.0, 458.0, 267.0, 0.8137019276618958, 2.0], [113.0, 139.0, 152.0, 158.0, 0.7783988118171692, 2.0], [515.0, 188.0, 530.0, 197.0, 0.7132033109664917, 2.0], [663.0, 183.0, 676.0, 191.0, 0.6165450215339661, 2.0], [797.0, 232.0, 839.0, 261.0, 0.5180483460426331, 2.0], [345.0, 144.0, 378.0, 156.0, 0.4739850163459778, 2.0], [566.0, 174.0, 577.0, 182.0, 0.3210931122303009, 2.0], [690.0, 172.0, 702.0, 182.0, 0.26089924573898315, 2.0]]"
391,"[[959.0, 403.0, 1099.0, 494.0, 0.9341936111450195, 2.0], [812.0, 412.0, 921.0, 495.0, 0.9213699698448181, 2.0], [219.0, 279.0, 290.0, 324.0, 0.9080289006233215, 2.0], [346.0, 244.0, 390.0, 271.0, 0.8875800967216492, 2.0], [417.0, 243.0, 455.0, 268.0, 0.8515862822532654, 2.0], [1003.0, 298.0, 1093.0, 352.0, 0.8473591208457947, 2.0], [768.0, 256.0, 807.0, 286.0, 0.765440821647644, 2.0], [110.0, 139.0, 148.0, 158.0, 0.7636637687683105, 2.0], [515.0, 188.0, 530.0, 197.0, 0.6706831455230713, 2.0], [663.0, 182.0, 675.0, 191.0, 0.5328336954116821, 2.0], [342.0, 143.0, 376.0, 156.0, 0.4688757061958313, 2.0], [565.0, 174.0, 576.0, 182.0, 0.36338743567466736, 2.0]]"
392,"[[339.0, 245.0, 387.0, 273.0, 0.9290511012077332, 2.0], [806.0, 400.0, 909.0, 479.0, 0.9267137050628662, 2.0], [947.0, 393.0, 1079.0, 480.0, 0.9247409105300903, 2.0], [414.0, 243.0, 453.0, 270.0, 0.8779987096786499, 2.0], [208.0, 282.0, 282.0, 328.0, 0.8712454438209534, 2.0], [764.0, 253.0, 804.0, 285.0, 0.8073977828025818, 2.0], [106.0, 139.0, 145.0, 158.0, 0.7165449261665344, 2.0], [514.0, 187.0, 529.0, 198.0, 0.6401490569114685, 2.0], [792.0, 227.0, 832.0, 258.0, 0.5588548183441162, 2.0], [663.0, 182.0, 675.0, 190.0, 0.520724892616272, 2.0], [340.0, 143.0, 376.0, 156.0, 0.4831974506378174, 2.0], [565.0, 175.0, 576.0, 182.0, 0.37878480553627014, 2.0], [993.0, 294.0, 1078.0, 344.0, 0.26192522048950195, 2.0]]"
393,"[[798.0, 392.0, 896.0, 465.0, 0.9137802124023438, 2.0], [936.0, 383.0, 1061.0, 467.0, 0.9089446067810059, 2.0], [199.0, 285.0, 275.0, 332.0, 0.8776787519454956, 2.0], [336.0, 247.0, 383.0, 275.0, 0.8699539303779602, 2.0], [411.0, 245.0, 449.0, 271.0, 0.8567803502082825, 2.0], [512.0, 187.0, 528.0, 198.0, 0.680450975894928, 2.0], [662.0, 182.0, 674.0, 191.0, 0.6555135250091553, 2.0], [763.0, 251.0, 800.0, 282.0, 0.6362327337265015, 2.0], [103.0, 139.0, 142.0, 158.0, 0.604482889175415, 2.0], [983.0, 293.0, 1063.0, 338.0, 0.5627282857894897, 2.0], [564.0, 174.0, 576.0, 183.0, 0.4790913164615631, 2.0], [790.0, 228.0, 830.0, 256.0, 0.4222170412540436, 2.0], [341.0, 144.0, 375.0, 155.0, 0.41315367817878723, 2.0], [704.0, 172.0, 714.0, 180.0, 0.25890061259269714, 2.0]]"
394,"[[925.0, 374.0, 1043.0, 455.0, 0.9283020496368408, 2.0], [792.0, 384.0, 886.0, 452.0, 0.9232431054115295, 2.0], [407.0, 246.0, 446.0, 273.0, 0.8885898590087891, 2.0], [331.0, 248.0, 380.0, 277.0, 0.8876587152481079, 2.0], [188.0, 287.0, 266.0, 337.0, 0.8865282535552979, 2.0], [972.0, 288.0, 1053.0, 334.0, 0.803887128829956, 2.0], [759.0, 250.0, 798.0, 279.0, 0.7266659736633301, 2.0], [511.0, 187.0, 527.0, 199.0, 0.7174124121665955, 2.0], [100.0, 138.0, 140.0, 158.0, 0.6787965893745422, 2.0], [338.0, 143.0, 375.0, 155.0, 0.5023528933525085, 2.0], [788.0, 226.0, 827.0, 254.0, 0.47014081478118896, 2.0], [565.0, 174.0, 575.0, 183.0, 0.4097021520137787, 2.0], [662.0, 180.0, 674.0, 190.0, 0.318473219871521, 2.0]]"
395,"[[177.0, 289.0, 257.0, 341.0, 0.9067622423171997, 2.0], [403.0, 247.0, 444.0, 275.0, 0.8857893347740173, 2.0], [914.0, 365.0, 1028.0, 444.0, 0.8816921710968018, 2.0], [786.0, 373.0, 875.0, 440.0, 0.8568264245986938, 2.0], [325.0, 250.0, 376.0, 279.0, 0.8552963137626648, 2.0], [510.0, 188.0, 526.0, 199.0, 0.753637969493866, 2.0], [95.0, 139.0, 137.0, 158.0, 0.7443081140518188, 2.0], [758.0, 248.0, 795.0, 277.0, 0.7097491025924683, 2.0], [786.0, 225.0, 824.0, 252.0, 0.5616298913955688, 2.0], [662.0, 180.0, 674.0, 190.0, 0.5563768148422241, 2.0], [337.0, 144.0, 374.0, 155.0, 0.5208631753921509, 2.0], [763.0, 241.0, 819.0, 275.0, 0.3680870831012726, 2.0], [564.0, 174.0, 576.0, 183.0, 0.3186948895454407, 2.0]]"
396,"[[321.0, 252.0, 371.0, 280.0, 0.8953052759170532, 2.0], [166.0, 293.0, 248.0, 346.0, 0.8918742537498474, 2.0], [400.0, 247.0, 441.0, 277.0, 0.8888136148452759, 2.0], [781.0, 366.0, 865.0, 429.0, 0.8885718584060669, 2.0], [756.0, 246.0, 792.0, 275.0, 0.8145797252655029, 2.0], [510.0, 189.0, 526.0, 199.0, 0.801182746887207, 2.0], [93.0, 138.0, 134.0, 157.0, 0.7428968548774719, 2.0], [907.0, 357.0, 1010.0, 434.0, 0.6604450941085815, 2.0], [661.0, 180.0, 673.0, 189.0, 0.5633785724639893, 2.0], [337.0, 144.0, 374.0, 155.0, 0.5305343270301819, 2.0], [784.0, 224.0, 821.0, 252.0, 0.5038926005363464, 2.0], [956.0, 281.0, 1029.0, 323.0, 0.4675085246562958, 2.0], [703.0, 172.0, 713.0, 179.0, 0.3164961636066437, 2.0]]"
397,"[[153.0, 297.0, 240.0, 350.0, 0.9073554873466492, 2.0], [315.0, 253.0, 367.0, 282.0, 0.8913525342941284, 2.0], [898.0, 351.0, 999.0, 424.0, 0.8866336941719055, 2.0], [776.0, 358.0, 856.0, 419.0, 0.8779188394546509, 2.0], [396.0, 249.0, 438.0, 279.0, 0.8352963924407959, 2.0], [509.0, 188.0, 525.0, 199.0, 0.7682827115058899, 2.0], [92.0, 137.0, 131.0, 156.0, 0.632209062576294, 2.0], [754.0, 245.0, 790.0, 273.0, 0.6251399517059326, 2.0], [661.0, 180.0, 674.0, 189.0, 0.5951399803161621, 2.0], [336.0, 143.0, 372.0, 154.0, 0.37565404176712036, 2.0], [702.0, 171.0, 713.0, 179.0, 0.25783592462539673, 2.0]]"
398,"[[141.0, 299.0, 229.0, 357.0, 0.9083489775657654, 2.0], [888.0, 346.0, 985.0, 414.0, 0.8997039198875427, 2.0], [310.0, 254.0, 363.0, 285.0, 0.890740156173706, 2.0], [392.0, 251.0, 436.0, 281.0, 0.8657058477401733, 2.0], [772.0, 353.0, 848.0, 409.0, 0.8197799324989319, 2.0], [508.0, 189.0, 523.0, 199.0, 0.7824487090110779, 2.0], [753.0, 244.0, 786.0, 271.0, 0.7527183890342712, 2.0], [939.0, 274.0, 1008.0, 315.0, 0.5312711596488953, 2.0], [780.0, 222.0, 816.0, 248.0, 0.501774251461029, 2.0], [89.0, 137.0, 127.0, 156.0, 0.47062599658966064, 2.0], [661.0, 179.0, 672.0, 188.0, 0.46469035744667053, 2.0], [563.0, 176.0, 574.0, 183.0, 0.38343948125839233, 2.0], [336.0, 142.0, 372.0, 154.0, 0.3638589680194855, 2.0]]"
399,"[[127.0, 303.0, 219.0, 362.0, 0.911702036857605, 2.0], [303.0, 256.0, 358.0, 288.0, 0.8924401998519897, 2.0], [388.0, 253.0, 432.0, 282.0, 0.884178102016449, 2.0], [766.0, 345.0, 840.0, 400.0, 0.8253947496414185, 2.0], [507.0, 188.0, 522.0, 200.0, 0.7807042598724365, 2.0], [881.0, 339.0, 973.0, 406.0, 0.7121083736419678, 2.0], [749.0, 242.0, 784.0, 270.0, 0.6768345236778259, 2.0], [777.0, 221.0, 813.0, 246.0, 0.5360976457595825, 2.0], [660.0, 179.0, 672.0, 188.0, 0.48543986678123474, 2.0], [335.0, 143.0, 370.0, 155.0, 0.45520657300949097, 2.0], [86.0, 138.0, 125.0, 156.0, 0.41450002789497375, 2.0], [588.0, 169.0, 599.0, 177.0, 0.40772414207458496, 2.0], [562.0, 175.0, 573.0, 184.0, 0.3945096433162689, 2.0]]"
400,"[[112.0, 307.0, 208.0, 368.0, 0.9274193048477173, 2.0], [384.0, 253.0, 429.0, 283.0, 0.8924336433410645, 2.0], [296.0, 258.0, 354.0, 290.0, 0.8741664290428162, 2.0], [873.0, 332.0, 962.0, 398.0, 0.8544864654541016, 2.0], [762.0, 338.0, 833.0, 392.0, 0.8327531814575195, 2.0], [506.0, 189.0, 522.0, 200.0, 0.7625298500061035, 2.0], [1256.0, 491.0, 1280.0, 542.0, 0.7539339065551758, 2.0], [79.0, 138.0, 122.0, 157.0, 0.6908190250396729, 2.0], [748.0, 240.0, 782.0, 267.0, 0.6883668303489685, 2.0], [775.0, 219.0, 810.0, 245.0, 0.6446074843406677, 2.0], [332.0, 142.0, 369.0, 155.0, 0.5522546768188477, 2.0], [660.0, 179.0, 672.0, 187.0, 0.5114353895187378, 2.0], [926.0, 267.0, 990.0, 306.0, 0.45924052596092224, 2.0], [561.0, 174.0, 572.0, 184.0, 0.31886598467826843, 2.0], [587.0, 168.0, 598.0, 176.0, 0.2688632011413574, 2.0]]"
401,"[[97.0, 310.0, 197.0, 374.0, 0.9305628538131714, 2.0], [865.0, 326.0, 951.0, 389.0, 0.902033269405365, 2.0], [757.0, 332.0, 826.0, 384.0, 0.8945311903953552, 2.0], [290.0, 260.0, 347.0, 292.0, 0.8794794678688049, 2.0], [380.0, 254.0, 426.0, 286.0, 0.879138171672821, 2.0], [1224.0, 471.0, 1280.0, 534.0, 0.8327662348747253, 2.0], [504.0, 189.0, 520.0, 200.0, 0.8133179545402527, 2.0], [745.0, 238.0, 779.0, 265.0, 0.7474353313446045, 2.0], [75.0, 137.0, 117.0, 156.0, 0.7159942984580994, 2.0], [774.0, 218.0, 808.0, 243.0, 0.6268317699432373, 2.0], [918.0, 264.0, 980.0, 302.0, 0.6209264397621155, 2.0], [659.0, 178.0, 671.0, 187.0, 0.490784227848053, 2.0], [560.0, 174.0, 572.0, 183.0, 0.4583677351474762, 2.0], [330.0, 142.0, 369.0, 154.0, 0.44411352276802063, 2.0], [688.0, 169.0, 712.0, 178.0, 0.259302020072937, 2.0]]"
402,"[[79.0, 314.0, 184.0, 379.0, 0.9316619634628296, 2.0], [375.0, 256.0, 422.0, 288.0, 0.8869755864143372, 2.0], [1196.0, 452.0, 1280.0, 545.0, 0.8827379941940308, 2.0], [754.0, 325.0, 820.0, 376.0, 0.8816996812820435, 2.0], [283.0, 261.0, 342.0, 294.0, 0.8796345591545105, 2.0], [859.0, 321.0, 941.0, 381.0, 0.8491941094398499, 2.0], [743.0, 237.0, 776.0, 263.0, 0.7121985554695129, 2.0], [502.0, 189.0, 519.0, 200.0, 0.707797110080719, 2.0], [71.0, 137.0, 114.0, 155.0, 0.6653977632522583, 2.0], [328.0, 142.0, 365.0, 154.0, 0.6173201203346252, 2.0], [772.0, 217.0, 805.0, 242.0, 0.5829169750213623, 2.0], [911.0, 262.0, 973.0, 298.0, 0.5499067306518555, 2.0], [660.0, 177.0, 671.0, 186.0, 0.45414459705352783, 2.0]]"
403,"[[62.0, 317.0, 172.0, 386.0, 0.9306926131248474, 2.0], [1169.0, 436.0, 1280.0, 525.0, 0.9091943502426147, 2.0], [750.0, 320.0, 814.0, 368.0, 0.8824642896652222, 2.0], [370.0, 257.0, 418.0, 289.0, 0.8821452260017395, 2.0], [277.0, 261.0, 336.0, 297.0, 0.881064236164093, 2.0], [852.0, 316.0, 931.0, 374.0, 0.8666977882385254, 2.0], [741.0, 235.0, 774.0, 261.0, 0.8276408910751343, 2.0], [67.0, 136.0, 110.0, 155.0, 0.7164127826690674, 2.0], [770.0, 216.0, 802.0, 239.0, 0.6826929450035095, 2.0], [502.0, 190.0, 518.0, 200.0, 0.6197624206542969, 2.0], [328.0, 141.0, 365.0, 153.0, 0.5556317567825317, 2.0], [559.0, 173.0, 570.0, 184.0, 0.4938548803329468, 2.0], [658.0, 176.0, 670.0, 185.0, 0.48656535148620605, 2.0]]"
404,"[[44.0, 322.0, 159.0, 393.0, 0.93310546875, 2.0], [1144.0, 420.0, 1280.0, 507.0, 0.9183751344680786, 2.0], [747.0, 316.0, 808.0, 362.0, 0.9014687538146973, 2.0], [269.0, 263.0, 330.0, 299.0, 0.8990132212638855, 2.0], [366.0, 257.0, 413.0, 291.0, 0.8942766189575195, 2.0], [739.0, 233.0, 772.0, 259.0, 0.7576703429222107, 2.0], [63.0, 135.0, 107.0, 154.0, 0.754767894744873, 2.0], [845.0, 310.0, 922.0, 368.0, 0.7390203475952148, 2.0], [500.0, 189.0, 517.0, 199.0, 0.6188195943832397, 2.0], [584.0, 165.0, 596.0, 175.0, 0.499081552028656, 2.0], [658.0, 174.0, 669.0, 183.0, 0.4990796744823456, 2.0], [767.0, 213.0, 800.0, 238.0, 0.44513463973999023, 2.0], [558.0, 172.0, 570.0, 183.0, 0.37052005529403687, 2.0], [683.0, 167.0, 695.0, 174.0, 0.3569386303424835, 2.0], [698.0, 168.0, 709.0, 174.0, 0.3225315809249878, 2.0], [328.0, 140.0, 363.0, 152.0, 0.31330356001853943, 2.0]]"
405,"[[1122.0, 408.0, 1276.0, 488.0, 0.9241576194763184, 2.0], [25.0, 327.0, 144.0, 400.0, 0.9138874411582947, 2.0], [261.0, 265.0, 325.0, 301.0, 0.8978248834609985, 2.0], [360.0, 259.0, 409.0, 293.0, 0.8874683976173401, 2.0], [744.0, 310.0, 803.0, 354.0, 0.8746398687362671, 2.0], [841.0, 307.0, 913.0, 360.0, 0.82648104429245, 2.0], [738.0, 232.0, 769.0, 256.0, 0.7986510992050171, 2.0], [499.0, 188.0, 515.0, 199.0, 0.7435054183006287, 2.0], [59.0, 134.0, 102.0, 154.0, 0.656548798084259, 2.0], [765.0, 211.0, 798.0, 236.0, 0.6440296173095703, 2.0], [558.0, 174.0, 568.0, 182.0, 0.5496668219566345, 2.0], [327.0, 140.0, 363.0, 151.0, 0.5105183720588684, 2.0], [894.0, 252.0, 948.0, 286.0, 0.5009035468101501, 2.0], [658.0, 173.0, 668.0, 182.0, 0.46298882365226746, 2.0], [698.0, 166.0, 709.0, 173.0, 0.3965957760810852, 2.0], [584.0, 164.0, 595.0, 174.0, 0.3827835023403168, 2.0], [683.0, 166.0, 695.0, 174.0, 0.3347359001636505, 2.0]]"
406,"[[252.0, 266.0, 320.0, 303.0, 0.9342954754829407, 2.0], [4.0, 331.0, 129.0, 407.0, 0.9318265914916992, 2.0], [1101.0, 395.0, 1247.0, 470.0, 0.9311478137969971, 2.0], [354.0, 259.0, 404.0, 295.0, 0.9007893204689026, 2.0], [740.0, 305.0, 797.0, 348.0, 0.8643924593925476, 2.0], [833.0, 300.0, 905.0, 354.0, 0.8224710822105408, 2.0], [55.0, 133.0, 101.0, 152.0, 0.7073148488998413, 2.0], [736.0, 230.0, 766.0, 254.0, 0.6084513664245605, 2.0], [497.0, 187.0, 514.0, 198.0, 0.6012008786201477, 2.0], [888.0, 249.0, 941.0, 283.0, 0.5966701507568359, 2.0], [324.0, 139.0, 361.0, 152.0, 0.5777767896652222, 2.0], [557.0, 174.0, 568.0, 181.0, 0.5271576046943665, 2.0], [657.0, 172.0, 668.0, 181.0, 0.49338701367378235, 2.0], [585.0, 164.0, 595.0, 173.0, 0.28173136711120605, 2.0], [698.0, 165.0, 708.0, 173.0, 0.28153589367866516, 2.0]]"
407,"[[0.0, 337.0, 113.0, 414.0, 0.9313412308692932, 2.0], [1083.0, 384.0, 1219.0, 457.0, 0.922522783279419, 2.0], [243.0, 267.0, 314.0, 305.0, 0.9053449034690857, 2.0], [349.0, 261.0, 400.0, 297.0, 0.8967084884643555, 2.0], [736.0, 300.0, 793.0, 342.0, 0.8762757778167725, 2.0], [828.0, 296.0, 897.0, 348.0, 0.8651492595672607, 2.0], [733.0, 228.0, 764.0, 254.0, 0.684975802898407, 2.0], [52.0, 133.0, 96.0, 152.0, 0.6387944221496582, 2.0], [495.0, 187.0, 513.0, 198.0, 0.5982868671417236, 2.0], [762.0, 209.0, 792.0, 232.0, 0.5471333265304565, 2.0], [556.0, 172.0, 568.0, 181.0, 0.5006783604621887, 2.0], [883.0, 247.0, 934.0, 279.0, 0.48158329725265503, 2.0], [583.0, 164.0, 594.0, 173.0, 0.41581302881240845, 2.0], [656.0, 170.0, 667.0, 180.0, 0.39495599269866943, 2.0], [324.0, 138.0, 361.0, 150.0, 0.36425286531448364, 2.0], [695.0, 165.0, 706.0, 173.0, 0.3340407609939575, 2.0]]"
408,"[[0.0, 342.0, 96.0, 421.0, 0.9179308414459229, 2.0], [1064.0, 374.0, 1193.0, 442.0, 0.9131455421447754, 2.0], [236.0, 269.0, 306.0, 309.0, 0.9077121019363403, 2.0], [344.0, 262.0, 395.0, 299.0, 0.8676939606666565, 2.0], [733.0, 295.0, 787.0, 337.0, 0.8572967648506165, 2.0], [824.0, 292.0, 889.0, 341.0, 0.8278066515922546, 2.0], [47.0, 132.0, 91.0, 151.0, 0.7687403559684753, 2.0], [732.0, 225.0, 761.0, 251.0, 0.7387678623199463, 2.0], [494.0, 187.0, 512.0, 198.0, 0.6970438957214355, 2.0], [759.0, 208.0, 789.0, 231.0, 0.6806700229644775, 2.0], [655.0, 169.0, 667.0, 178.0, 0.574571430683136, 2.0], [324.0, 137.0, 359.0, 149.0, 0.4780564308166504, 2.0], [878.0, 245.0, 926.0, 275.0, 0.4563858211040497, 2.0], [583.0, 164.0, 594.0, 172.0, 0.44392937421798706, 2.0], [695.0, 165.0, 706.0, 172.0, 0.3578992187976837, 2.0], [556.0, 173.0, 567.0, 180.0, 0.2678423821926117, 2.0], [680.0, 164.0, 690.0, 171.0, 0.2513211667537689, 2.0]]"
409,"[[1048.0, 364.0, 1170.0, 431.0, 0.9112639427185059, 2.0], [0.0, 348.0, 78.0, 430.0, 0.9014794826507568, 2.0], [337.0, 264.0, 391.0, 302.0, 0.9001673460006714, 2.0], [226.0, 270.0, 299.0, 312.0, 0.89640873670578, 2.0], [730.0, 291.0, 783.0, 331.0, 0.8527087569236755, 2.0], [818.0, 287.0, 882.0, 336.0, 0.7794809937477112, 2.0], [758.0, 207.0, 787.0, 229.0, 0.7584892511367798, 2.0], [730.0, 225.0, 760.0, 248.0, 0.7273234128952026, 2.0], [42.0, 131.0, 88.0, 151.0, 0.7235363125801086, 2.0], [493.0, 187.0, 510.0, 198.0, 0.6295244693756104, 2.0], [322.0, 136.0, 357.0, 149.0, 0.5845724940299988, 2.0], [655.0, 168.0, 666.0, 178.0, 0.5085095763206482, 2.0], [581.0, 160.0, 593.0, 172.0, 0.3850506544113159, 2.0], [680.0, 164.0, 691.0, 171.0, 0.36126646399497986, 2.0], [694.0, 164.0, 705.0, 171.0, 0.35572558641433716, 2.0]]"
410,"[[1032.0, 355.0, 1146.0, 420.0, 0.9188072681427002, 2.0], [0.0, 354.0, 58.0, 419.0, 0.9130094051361084, 2.0], [331.0, 266.0, 387.0, 304.0, 0.9019173979759216, 2.0], [216.0, 273.0, 292.0, 315.0, 0.898383617401123, 2.0], [727.0, 288.0, 779.0, 326.0, 0.8663287162780762, 2.0], [38.0, 130.0, 85.0, 150.0, 0.8227617144584656, 2.0], [490.0, 186.0, 509.0, 198.0, 0.8131009340286255, 2.0], [814.0, 284.0, 876.0, 332.0, 0.7805936336517334, 2.0], [727.0, 222.0, 757.0, 246.0, 0.7565481662750244, 2.0], [757.0, 206.0, 785.0, 228.0, 0.687971830368042, 2.0], [552.0, 171.0, 565.0, 180.0, 0.5534840226173401, 2.0], [319.0, 136.0, 357.0, 148.0, 0.44921985268592834, 2.0], [654.0, 167.0, 665.0, 178.0, 0.4145008623600006, 2.0], [581.0, 161.0, 592.0, 171.0, 0.39935263991355896, 2.0], [679.0, 162.0, 689.0, 170.0, 0.2781940698623657, 2.0]]"
